0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
-0.8301258822853306,-0.744485216106866,-0.7419502925460248,0.4474976490667599,-1.6144021034393374,0.04897768908674082,-0.797985814229987,0.4976966829631281,0.874414124311732,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.10615804634840115,-0.744485216106866,-0.1667460012977657,-2.7905216595799804,0.8439312702769002,0.3872333075822187,-0.2378778323956808,0.16194877942998112,0.26118531433464276,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.6178097895885282,1.0324732581086902,0.40845828995049344,0.4474976490667599,0.8439312702769002,1.1497417357160924,-0.6579588187714105,-0.2577360999864507,0.28254154154777533,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.10615804634840115,0.14399402100091213,0.40845828995049344,0.4474976490667599,0.8439312702769002,-0.31794365978970973,-0.6299534196796952,0.28785424325491216,-0.3017038172114914,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2.4277293794308514,1.0324732581086902,2.70927545494353,0.4474976490667599,0.8439312702769002,1.8090535344784646,-0.7699804151382718,0.4976966829631281,-0.05999015466285583,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.8301258822853306,-0.744485216106866,-0.7419502925460248,0.4474976490667599,0.2293479268478408,-0.4612723116945732,1.1437218561289413,-0.4256100517530242,0.05982660061082242,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4.237648969273175,4.586390206539803,3.859684037440048,0.4474976490667599,0.8439312702769002,5.678927135909779,-0.5832777545268364,0.16194877942998112,0.4522472756521314,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.6178097895885282,1.0324732581086902,0.9836625811987526,0.4474976490667599,0.8439312702769002,0.3528344311250514,-0.4432507590682598,0.28785424325491216,-0.14153211311299793,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.8301258822853306,-0.744485216106866,-0.7419502925460248,-1.1715120052566104,0.8439312702769002,-0.2835447833325425,-0.07918057087596071,-0.46757853969467034,0.34355933358529656,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.46814196431686583,-0.744485216106866,-0.7419502925460248,0.4474976490667599,0.2293479268478408,-0.22048017649440255,0.8916732643035035,0.16194877942998112,-0.001191191426698943,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.8301258822853306,-0.744485216106866,0.40845828995049344,0.4474976490667599,0.8439312702769002,0.17510690276302068,-0.7233047499854129,0.07801180354669623,1.0757728380355525,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.8301258822853306,-0.744485216106866,-0.7419502925460248,0.4474976490667599,-0.999818760010278,-0.6561992782851875,-0.34989942876254204,-0.08986214821987724,-0.2513641387805363,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.8301258822853306,-0.744485216106866,-0.1667460012977657,-1.1715120052566104,-0.38523541658121857,1.4249327473734303,-0.8166560802911306,0.3466101263732123,3.0710546376625,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.8301258822853306,-0.744485216106866,-0.1667460012977657,0.4474976490667599,0.8439312702769002,-0.5415363567612967,-0.7419750160465565,0.4976966829631281,-0.06831076266797236,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.8301258822853306,-0.744485216106866,-0.7419502925460248,0.4474976490667599,0.8439312702769002,-0.7421964694281057,-0.797985814229987,-1.6007277141190386,-0.3886541708649593,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.6178097895885282,1.0324732581086902,0.40845828995049344,0.4474976490667599,0.8439312702769002,0.3757670154298296,-0.6859642178631258,0.4976966829631281,-0.12932855470549373,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.6178097895885282,1.0324732581086902,0.9836625811987526,0.4474976490667599,0.8439312702769002,-0.04848579420856636,0.29422475034691015,-0.8033264432278135,-0.3550943852443226,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.10615804634840115,0.14399402100091213,-0.1667460012977657,0.4474976490667599,0.2293479268478408,0.02031195870576812,0.8076570670283575,0.371791219138197,-0.03170008744545956,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.8301258822853306,-0.744485216106866,-0.7419502925460248,0.4474976490667599,0.8439312702769002,-0.6160672557518259,1.3771001818932354,-0.4256100517530242,-0.18729545714113893,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.9797937075569929,0.14399402100091213,0.40845828995049344,0.4474976490667599,-2.2289854468683967,-0.3007442215611261,-0.6952993508936975,0.4976966829631281,-0.5468645887908181,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.10615804634840115,-0.744485216106866,-0.1667460012977657,0.4474976490667599,0.8439312702769002,0.4674973526489422,-0.6579588187714105,-0.971200394994387,0.32525399597404014,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.6178097895885282,1.0324732581086902,0.40845828995049344,0.4474976490667599,-2.2289854468683967,-0.054218940284760896,-0.797985814229987,0.4976966829631281,-0.3581452748461986,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.9797937075569929,1.0324732581086902,0.40845828995049344,0.4474976490667599,0.8439312702769002,0.7082894878491129,-0.797985814229987,0.4976966829631281,-0.08661610027922875,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.46814196431686583,-0.744485216106866,-0.7419502925460248,0.4474976490667599,0.8439312702769002,0.3528344311250514,-0.8166560802911306,0.3214290336082269,0.6089867289485144,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.25582587162006354,0.14399402100091213,-0.1667460012977657,-2.7905216595799804,-0.38523541658121857,-0.31794365978970973,1.2557434524958024,-0.005925172336592364,-0.41977324480409517,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.6178097895885282,0.14399402100091213,0.40845828995049344,0.4474976490667599,-0.38523541658121857,-0.4039408509326278,1.115716457037226,0.24588575531326973,-0.5442495405606387,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3.5136811333362457,1.0324732581086902,2.1340711636952707,-1.1715120052566104,0.8439312702769002,1.0408119602683963,-0.7139696169548412,0.11998029148833868,-0.4134971290516644,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.8301258822853306,-0.744485216106866,-0.7419502925460248,0.4474976490667599,-0.999818760010278,-0.6447329861327985,-0.6486236857408387,0.24588575531326973,-0.23305880116927993,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.10615804634840115,0.14399402100091213,-0.1667460012977657,0.4474976490667599,0.2293479268478408,-0.2548790529515698,2.450640480408989,0.3298227311965546,-0.2513641387805363,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.3417776255254577,0.14399402100091213,0.40845828995049344,0.4474976490667599,0.8439312702769002,-0.1115504010467063,-0.433915626037688,-0.63545249146124,-0.514503366942347,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.10615804634840115,0.14399402100091213,-0.1667460012977657,0.4474976490667599,0.8439312702769002,-0.3408762440944879,1.722500104024391,0.24588575531326973,-0.3200091548227478,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2.789713297399316,0.14399402100091213,2.1340711636952707,0.4474976490667599,0.8439312702769002,2.2333063441168606,0.18220315398004888,0.16194877942998112,-0.016445639436079188,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4.237648969273175,5.474869443647581,9.03652265867438,0.4474976490667599,0.8439312702769002,3.67232600924169,-0.30322376360968323,0.4976966829631281,0.05181801540589775,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2.065745461462387,1.0324732581086902,0.9836625811987526,0.4474976490667599,0.8439312702769002,1.1784074660970651,0.060846424582615855,0.371791219138197,-0.17814278833551073,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.8301258822853306,-0.744485216106866,-0.7419502925460248,0.4474976490667599,-0.999818760010278,-0.5071374803041295,1.3397596497709483,-0.63545249146124,-0.013394749834203164,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.10615804634840115,0.14399402100091213,-0.1667460012977657,0.4474976490667599,0.8439312702769002,-0.10008410889431722,-0.8166560802911306,0.2542794529015967,-0.12780310990455565,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.8301258822853306,-0.744485216106866,-0.7419502925460248,0.4474976490667599,0.8439312702769002,0.7426883643062802,-0.8166560802911306,0.2290983601366105,1.981887049792744,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1.3417776255254577,1.9209524952164683,1.5588668724470116,-1.1715120052566104,-0.38523541658121857,0.9720142073540617,-0.797985814229987,0.4976966829631281,-0.08203976587641465,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.10615804634840115,-0.744485216106866,-0.1667460012977657,0.4474976490667599,0.8439312702769002,-0.23194646864679164,-0.15386163512053488,0.4976966829631281,-0.23305880116927993,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.8301258822853306,-0.744485216106866,-0.7419502925460248,0.4474976490667599,0.8439312702769002,0.22097207137257702,-0.5926128875574082,0.3298227311965546,1.148994188480578,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.8301258822853306,-0.744485216106866,-0.7419502925460248,0.4474976490667599,-0.38523541658121857,-0.501404334227935,-0.4059102269459727,0.41375970707984316,-0.004242081028574965,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.8301258822853306,-0.744485216106866,-1.317154583794284,0.4474976490667599,0.8439312702769002,-0.4842048959993514,2.4786458795007045,0.28785424325491216,0.02321592538830963,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.46814196431686583,-0.744485216106866,-0.7419502925460248,0.4474976490667599,0.8439312702769002,-0.5358032106851023,-0.6486236857408387,0.4976966829631281,-0.33678904763306616,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.8301258822853306,-0.744485216106866,-0.1667460012977657,0.4474976490667599,0.2293479268478408,-0.24914590687537524,2.2732729528281252,0.24588575531326973,0.39847534641906573,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.8301258822853306,-0.744485216106866,-0.7419502925460248,0.4474976490667599,-0.38523541658121857,0.04324454301054628,0.11685722276604647,0.24588575531326973,0.8652614555061039,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.8301258822853306,-0.744485216106866,-0.1667460012977657,0.4474976490667599,-0.999818760010278,0.7885535329158364,-0.8166560802911306,-12.990975341481038,2.0551084002377698,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.6178097895885282,1.0324732581086902,0.9836625811987526,0.4474976490667599,0.8439312702769002,0.6624243192395566,-0.6486236857408387,0.4976966829631281,0.02321592538830963,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.065745461462387,1.9209524952164683,0.9836625811987526,0.4474976490667599,0.8439312702769002,1.5682613992782939,0.35957068156091254,0.28785424325491216,-0.05366649257896729,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.46814196431686583,-0.744485216106866,-0.1667460012977657,0.4474976490667599,-0.38523541658121857,-0.7135307390471329,-0.1725319011816784,0.11998029148833868,-0.5259442029493823,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.8301258822853306,-0.744485216106866,-0.7419502925460248,0.4474976490667599,-0.38523541658121857,0.6108260045538058,-0.8073209472605588,0.4976966829631281,1.7713756672632957,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1.3417776255254577,1.0324732581086902,0.40845828995049344,0.4474976490667599,0.8439312702769002,2.0269130853738573,-0.5646074884656928,0.4976966829631281,0.3389829991824825,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.10615804634840115,-0.744485216106866,-0.1667460012977657,-1.1715120052566104,0.2293479268478408,-0.2262133225705971,-0.7886506811994153,0.4976966829631281,-0.22848246676646583,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.10615804634840115,-0.744485216106866,-0.7419502925460248,0.4474976490667599,0.2293479268478408,-0.1975475921896244,-0.4619210251294033,0.28785424325491216,-0.20560079475239532,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.10615804634840115,0.14399402100091213,-0.1667460012977657,0.4474976490667599,0.8439312702769002,0.17510690276302068,0.014170759429756999,0.371791219138197,0.09186094143052112,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.8301258822853306,-0.744485216106866,-0.7419502925460248,-1.1715120052566104,-1.6144021034393374,-0.3294099519420988,-0.6486236857408387,-0.6774209794028863,0.27033798314027097,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.8301258822853306,-0.744485216106866,-0.7419502925460248,0.4474976490667599,0.2293479268478408,-0.4555391656183787,2.3292837510115563,0.24588575531326973,0.06897926941645062,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.8301258822853306,-0.744485216106866,-0.7419502925460248,0.4474976490667599,0.8439312702769002,-0.34660939017068243,0.11685722276604647,-0.7613579552861711,0.24287997672338638,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.3417776255254577,1.9209524952164683,1.5588668724470116,-1.1715120052566104,-0.38523541658121857,0.9720142073540617,-0.797985814229987,0.4976966829631281,-0.08203976587641465,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.6178097895885282,1.0324732581086902,0.9836625811987526,0.4474976490667599,0.8439312702769002,-0.04848579420856636,0.37824094762205607,-0.6774209794028863,-0.3550943852443226,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.46814196431686583,-0.744485216106866,-0.7419502925460248,0.4474976490667599,0.8439312702769002,-0.4899380420755459,-0.7606452821077,0.4976966829631281,-0.2879748140030491,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.8301258822853306,-0.744485216106866,-0.7419502925460248,-1.1715120052566104,-1.6144021034393374,-0.4555391656183787,1.7411703700855345,0.3298227311965546,0.06897926941645062,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.9797937075569929,0.14399402100091213,-0.1667460012977657,0.4474976490667599,0.8439312702769002,-0.2835447833325425,-0.7886506811994153,0.4976966829631281,-0.5390194441002797,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.46814196431686583,-0.744485216106866,-0.7419502925460248,0.4474976490667599,-0.38523541658121857,-0.23767961472298618,-0.7046344839242694,-0.21576761204480827,-0.01949652903795534,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.8301258822853306,-0.744485216106866,-0.7419502925460248,0.4474976490667599,-1.6144021034393374,-0.7708621998090783,0.07018155761318762,-0.17379912410316584,-0.43441751489310027,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.8301258822853306,-0.744485216106866,-0.7419502925460248,0.4474976490667599,-0.38523541658121857,-0.22048017649440255,-0.6672939518019823,0.4976966829631281,0.44423869044720676,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.10615804634840115,-0.744485216106866,-0.7419502925460248,0.4474976490667599,0.8439312702769002,-0.4555391656183787,0.12619235579661825,0.24588575531326973,-0.4115358428790298,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.8301258822853306,-0.744485216106866,-0.7419502925460248,-1.1715120052566104,-0.999818760010278,-0.4899380420755459,-0.7326398830159847,-0.4256100517530242,0.01406325658268143,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.3417776255254577,1.0324732581086902,0.9836625811987526,-1.1715120052566104,0.2293479268478408,1.728789489411741,-0.797985814229987,-1.6007277141190386,0.2199983047093159,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.6178097895885282,0.14399402100091213,0.40845828995049344,0.4474976490667599,0.8439312702769002,0.22670521744877156,-0.4619210251294033,-0.5934840035195976,-0.20865168435427134,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.25582587162006354,0.14399402100091213,-0.1667460012977657,0.4474976490667599,0.8439312702769002,-0.13448298535148445,0.04217615852147231,0.20391726737162355,-0.3026190840920542,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.25582587162006354,0.14399402100091213,-0.1667460012977657,0.4474976490667599,0.8439312702769002,0.0891097116201026,-0.5926128875574082,-0.005925172336592364,-0.15983745072425434,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.8301258822853306,-0.744485216106866,-0.7419502925460248,0.4474976490667599,0.8439312702769002,-0.17461500788484624,-0.3779048278542574,-0.5934840035195976,0.5174600408922323,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.8301258822853306,-0.744485216106866,-0.1667460012977657,-4.409531313903351,-2.2289854468683967,0.3413681389726623,-0.8166560802911306,0.3298227311965546,1.3412002333987703,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.8301258822853306,-0.744485216106866,-0.7419502925460248,0.4474976490667599,0.8439312702769002,-0.6332666939804095,-0.20053730027339373,0.41375970707984316,-0.21475346355802352,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.10615804634840115,0.14399402100091213,0.40845828995049344,0.4474976490667599,0.8439312702769002,0.4961630830299149,-0.7139696169548412,0.11998029148833868,0.3481356679881107,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.8301258822853306,-0.744485216106866,-0.7419502925460248,-1.1715120052566104,-1.6144021034393374,0.2668372399821333,0.15419775488833357,0.3298227311965546,1.2222155389256038,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
